"","X1","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open"
"672",1559,"tXf6TpqHOLiwyMNbYAOOCQ","The Little Lamb","2475 N McMullen Booth Rd, Ste J","Clearwater","FL","33759",28.0114224507,-82.7109746614,4.5,307,1
"673",1560,"WQ832PDnsDshhbQFm83ISg","Villagio Cinemas","11778 N Dale Mabry Hwy","Tampa","FL","33618",28.055282,-82.506247,3,285,1
"674",1562,"aJpDjaMVhWZRLdwZtqQjEg","T.H.I.S. Place","10382 105 Street","Edmonton","AB","T5J 1E6",53.5460723,-113.5012494,4.5,24,0
"675",1564,"5PDNXMquh1C9E089G1RY2g","Ob's Pizza Pub & Eatery","2102 N Mitthoeffer Rd","Indianapolis","IN","46229",39.797385,-85.9921824,3.5,10,1
"676",1565,"x483GUYbdSgjaX9Xi3nOUA","Mirna's","417 Old York Rd","Jenkintown","PA","19046",40.0964196,-75.1260276,3.5,26,0
"677",1567,"UJE-f8gVEB2za5QPZd_wVw","Pizza Hut","317 W Esplanade Ave","Kenner","LA","70065",30.0226540534,-90.2691832749,2,16,1
"678",1568,"3GGGwkQ8A0ICQTfwTKPiQw","Captain D's","2123 Memorial Blvd","Springfield","TN","37172",36.4922337558,-86.875317026,2,10,1
"679",1569,"Y3ZCO17N1_T_Ms1JmswwzA","Taqueria Pico De Gallo","2618 S 6th Ave","Tucson","AZ","85713",32.1920174772,-110.968540052,4,397,1
"680",1571,"AjEg3RzLzQwv4xPPzTc6wQ","Burger King","916 Veterans Memorial Blvd","Metairie","LA","70005",30.0010945472,-90.1325079767,1.5,23,1
"681",1572,"PaOJy2n3oRBpIigV6TMxlg","Old Country Buffet","650 Commerce Blvd","Fairless Hills","PA","19030",40.1880129,-74.8662818,2.5,27,0
"682",1575,"di5ihAL9VWoctHelY8kLTQ","Gigi and Big R","38th and Spruce","Philadelphia","PA","19104",39.9512903,-75.1992768,4,81,1
"683",1576,"TTsBa6e2qgIEkiFQfYLmYA","Twistee Treat - New Tampa","8810 New Tampa Blvd","Tampa","FL","33647",28.1440679511,-82.3539949058,3.5,70,1
"684",1577,"Cr-uaPrfvG7tvqzLGAGErA","Kyoto Japanese Cuisine","8701 109 Street NW","Edmonton","AB","T6G 2L5",53.5231333193,-113.5113531433,3.5,58,1
"685",1581,"ws-gbVjt56zCQC-CR5pjTQ","Dunkin'","717 Cypress Village Blvd","Ruskin","FL","33573",27.7139046,-82.3764519,2.5,29,1
"686",1582,"Cgt1HwatFE0sscdH6SlijA","Ellerslie Gift & Garden","10330 Ellerslie Road SW","Edmonton","AB","T6W 1A1",53.4263451659,-113.4950146099,4,8,1
"687",1584,"zxpJ4Frr8Zoru-YaNzOxzw","China Spring","8165 Hwy 100","Nashville","TN","37221",36.0441354,-86.9579331,3.5,33,1
"688",1585,"j5U5O3scMvPe67jzJcWFug","Zaxby's Chicken Fingers & Buffalo Wings","11619 W Hillsborough Ave","Tampa","FL","33635",28.0146920537,-82.6140054742,3,37,1
"689",1588,"gv9IWG3dejsacl6xPG-yyg","Little Caesars","4091 Mallory Ln","Franklin","TN","37067",35.9331871,-86.8246085,2,14,1
"690",1589,"bk3u2UQoo516mPz9e1_vqw","CAVA","3741 W Chester Pike, Ste 107","Newtown Square","PA","19073",39.9870475,-75.4059742,5,5,1
"691",1590,"RCguFZat10TcbDMeeeM3IQ","El Pollo Loco","8030 S Virginia St","Reno","NV","89511",39.4555489488,-119.7781964498,3,73,1
"692",1591,"IZv79jZv6el1sBHrG7426g","J Gilbert's Wood-Fired Steaks & Seafood St Louis","17A W County Ctr, Ste A102","Des Peres","MO","63131",38.6017712,-90.4475467,4,268,1
"693",1593,"zzHtFjfM7NvuVM1HTsCLGA","Nom Nom Japanese Kitchen","35 W Lancaster Ave","Paoli","PA","19301",40.0420645,-75.4858339,4.5,35,0
"694",1597,"Pb5agnsD9EdCl6yuZp2jJA","O Sole Mio","250 Catharine St","Philadelphia","PA","19147",39.9378287,-75.1482632,4.5,85,1
"695",1598,"3raJa_XvtP3biGDw1gFJ5Q","Suzie Q's Diner","9124 Seminole Blvd","Seminole","FL","33772",27.8555338,-82.7877341,4,26,0
"696",1600,"WMgB7_odx8hk3BFQAIZ5hQ","Thai Phooket Smyrna","1890 Almaville Rd, Ste 100","Smyrna","TN","37167",35.9317024,-86.5338211,4,76,1
"697",1605,"HJe8eEH5qXRjQMAh1VfV_w","Kobe Japanese Steakhouse","2773 66th St N","St. Petersburg","FL","33710",27.7969526,-82.7278308,4.5,91,1
"698",1607,"XsjesLpDVSToQIxSeON70A","Pizza Hut","202 Lemmon Dr","Reno","NV","89506",39.6132777,-119.8478089,2,48,1
"699",1611,"_uQEKHH0R5fxrYkLrUI9pQ","Gu Wei Noodles & Grill","18101 Highwoods Preserve Pkwy, Ste 100","Tampa","FL","33647",28.1316091,-82.3691327,4.5,40,1
"700",1614,"lhsQkb5nhf-Kd5OvgB9MNg","Sachiko Sushi","3210 E Valencia Rd","Tucson","AZ","85706",32.1336786,-110.9234427,3.5,191,1
"701",1616,"G0jHNZzhiHWCYZmZWCg-6w","Downtown Diner","1400 Niedringhaus Ave","Granite City","IL","62040",38.7013636,-90.1472908,4,8,1
"702",1621,"ilVGsC87BfopszGWw2qdXg","Spice Kitchen","2717 Ridge Pike","Trooper","PA","19403",40.1462266587,-75.3931311565,3,49,0
"703",1628,"u7G1ai5CZlRG-U8ZQ8yoEA","Harleysville Beverage","337 Main St","Harleysville","PA","19438",40.2717114474,-75.3785805544,3,7,1
"704",1630,"plobBsTtVUODb353xxFT_g","Sushi Rose","2005 Sierra Highlands Dr, Ste 147A","Reno","NV","89523",39.5347847599,-119.8694408537,3.5,634,1
"705",1632,"LTTRaIO-p4zjvXtw9zm1Wg","Mi Caribe","3701 Lindell Blvd","Saint Louis","MO","63108",38.638548,-90.2366249,4,96,0
"706",1635,"ARgidflSXPHj7uhK-Y7hwA","Kampai Sushi Bar","4949 W Pine Blvd","St Louis","MO","63108",38.642407,-90.2632879,4,328,1
"707",1636,"rD5cJ74ZX4UiBo1geRljPw","Spot House Restaurant and Bar","20 mullanphy gardens","Florissant","MO","63031",38.8143567036,-90.3451039549,4.5,53,1
"708",1639,"DNP2S_Vx5Npk-M0MVHiJpg","ALDI","10584 Workout Way","Carmel","IN","46032",39.9400102014,-86.2389958316,5,11,1
"709",1641,"368cyArdo0P0aDUOhhE4PA","PANA Donuts Coffee & Boba Tea","5370 E Thompson Rd","Indianapolis","IN","46237",39.6933973,-86.0761149,4.5,163,1
"710",1643,"-sSGKR1V1oBm7BJicIXozg","Barra Rossa Ristorante & Wine Bar - Downington","20 E Lancaster Ave","Downingtown","PA","19335",40.0060495,-75.7049884,3,100,0
"711",1646,"Y_XyeCu8AkZyhcF0q5n8Dg","Pitas Republic","13145 US Hwy 301 S","Riverview","FL","33578",27.7931488,-82.3354053,5,5,1
"712",1648,"d7qakwHU-hsjUgf2VypdHA","Bhann Thai","3276 Rider Trl S","Earth City","MO","63045",38.761428,-90.454992,3,47,0
"713",1649,"gi90NMmRhzl8vzM83UNOVA","Subway","19410 N Bruce B Downs Blvd","Tampa","FL","33647",28.15011,-82.3539970377,3,14,1
"714",1651,"TO1twT7_FLMbNeDm3KNNRw","F & M Delicatessen","3701 Church Rd","Mount Laurel","NJ","08054",39.930791,-74.9770416,3.5,67,1
"715",1652,"Bw0cpnfI-Y9QmjWzqS-oFg","Izumi","1601 E Passyunk Ave","Philadelphia","PA","19148",39.929738,-75.1633963,4,219,0
"716",1656,"qZIiURCjON7QcTzNtG9JpQ","Subway","99 White Bridge Rd","Nashville","TN","37205",36.1316071,-86.8581153,1.5,8,0
"717",1658,"1w1H1kYUN60zpfdP-0qmGQ","Machismo Burrito Bar","8500 Henry Ave","Philadelphia","PA","19128",40.0626011,-75.2372078,3,30,0
"718",1659,"FQtnx_NwEZBPPMlOeVjXzw","Lennys Subs","1945 Mallory Ln, Ste 170","Franklin","TN","37067",35.9541435,-86.8193952,3.5,6,0
"719",1661,"lYxKXvDZGX9a3RwGuu0tPA","NY Bagel Cafe & Deli","11 E Woodland Ave","Springfield","PA","19064",39.9245288,-75.3392149,3,6,0
"720",1662,"1X0ZCiRUWkVsdINtZmRSiw","Auntie Anne's","6020 E 82nd St, Spc 138A","Indianapolis","IN","46250",39.908954,-86.065503,3,7,1
"721",1663,"PJeoajci4MBVuyAOQet57g","Dover Kam Kitchen","120 Street, Suite 12704","Edmonton","AB","T5E",53.5850722,-113.5290706,3,9,1
"722",1664,"-97632CUoOkJ8x4AlkPJxQ","Abner's Pizza & Grill","200 Fairview Rd","Woodlyn","PA","19094",39.8751524,-75.3436091,1.5,5,0
"723",1669,"I1h0GRYp86eX-XqwVXsSGA","Zeko's Mediterranean Grill","3609 E Busch Blvd","Tampa","FL","33612",28.0322261,-82.4189253,4.5,345,1
"724",1675,"WaRZsQEcEHwRk0T2dJ-cuA","La Casita","634 Julia St","New Orleans","LA","70130",29.9458122,-90.0712732,4,202,0
"725",1682,"0zH0l4Jbf-oove3cLvrFOg","Vecchia Osteria","20 Richboro Rd","Newtown","PA","18940",40.2280271,-74.9401945,4,359,1
"726",1683,"7UxNDF6ZpabC3O0-Qbg3Xw","Yama Japanese Restaurant","1570 Rt 38","Lumberton","NJ","08048",39.981839,-74.7987789,3,52,0
"727",1685,"I7Wem5soprhYJhM2BhZNEQ","Lily of the Valley Cupcakery","54 Limekiln Pike","Glenside","PA","19038",40.105749,-75.164857,4.5,8,0
"728",1686,"fJNSx1WOo77TmP7Bl26w_g","Washington Crossing Inn","1295 General Washington Memorial Blvd","Washington Crossing","PA","18977",40.293684,-74.871315,4,144,1
"729",1691,"OScd9IP5nI7Cv9HDkrXDDA","Abbruzzi & Giunta's Italian Market","3211 Rt 38","Mount Laurel","NJ","08054",39.9702646,-74.8841016,4.5,44,1
"730",1694,"JOvNunKJlWhwJRwLmUR9ZA","Tryst Gastro Lounge","240 Beach Dr NE","St Petersburg","FL","33701",27.7745220251,-82.6327141048,3.5,295,1
"731",1698,"ruFtZKwlJASx5BTk1dh5AQ","Wendy's","440 N Mccarran Blvd","Sparks","NV","89431",39.5380547,-119.734624,2.5,35,1
"732",1701,"Q21nd52A3wOMlu7b28ZISQ","Mandalay Asian Cuisine","170 W County Ctr","Saint Louis","MO","63131",38.6000016051,-90.4468670117,3,16,1
"733",1704,"yBebHQPEvz8OtYKUO45QCw","Eden Korean Restaurant","1892 Marlton Pike E","Cherry Hill","NJ","08034",39.9110535,-74.9915109,4.5,32,0
"734",1705,"b-EHLoRBtVgOpkv6-i1pSA","Huge Impact Restaurant","5110 W 38th St","Indianapolis","IN","46254",39.8239812,-86.247598,3.5,36,1
"735",1707,"3VKE0_-KhU_qMYHxcyVcDg","Just To Serve You Too","5132 N 5th St","Philadelphia","PA","19120",40.029648,-75.1322934,3,68,0
"736",1708,"y5o2VSvj42KrXrotY3GTgA","Guo Bin Chinese Restaurant","8600 Delmar Blvd","Saint Louis","MO","63124",38.66029492,-90.3585147858,3.5,51,0
"737",1712,"vG9aD-fvsIimgo-l7u8-AA","P.F. Chang's","439 Cool Springs Blvd","Franklin","TN","37067",35.9467222474,-86.8257665634,2.5,181,1
"738",1716,"BezmFrbIu1g2GpjngB2geA","CVS Pharmacy","5632 Gunn Hwy","Tampa","FL","33624",28.0604,-82.541,2,18,1
"739",1717,"T57pARC36apZzr3CSCs4-w","Surf and Turf Kitchen","2400 Street Rd, Ste 69","Lahaska","PA","18938",40.3475889,-75.0298548,3.5,25,0
"740",1722,"kJpoduG3wdA35WzOF_T1Aw","Mexico Lindo","6050 Park Blvd","Pinellas Park","FL","33781",27.838651,-82.7173312,4.5,54,1
"741",1730,"TZ-bgvsk189WywTLFrqfTQ","Ascending Health Juicery","34 E Sola St","Santa Barbara","CA","93101",34.426043,-119.705782,4.5,7,1
"742",1733,"kgMEBZG6rjkGeFzPaIM4MQ","McDonald's","914 S Broad St","Philadelphia","PA","19146",39.9394402,-75.1668049,2,55,0
"743",1734,"pJZq57-XUXnDU2yo8gmsUg","Zagol Ethiopian Restaurant","855 E 4th St","Reno","NV","89512",39.5322332,-119.8028435,4,160,0
"744",1737,"vFCO3K6ebzPRFWkxDVf9CA","Feed the Camel","925 Riverside Dr","Reno","NV","89503",39.52142,-119.824009,4.5,17,1
"745",1739,"2y_CdkxEOJEJGyJApfCYpA","Rode's Fireside Restaurant & Tavern","533 Kings Hwy","Woolwich Twp","NJ","08085",39.7532524,-75.3024859,3.5,104,1
"746",1741,"xtSxYDKUmbhRx93CXoG2cA","Sam's Grill","93 York Rd, Suite 2","Jenkintown","PA","19046",40.0901014,-75.1266017,3.5,6,0
"747",1743,"EzHUZ4OqRKASptcx4qiYjA","Cafe Brasil","2811 S McKnight Rd","Saint Louis","MO","63119",38.6100525,-90.3636773,2.5,8,0
"748",1747,"SSxXyZFkA8U_DOeWzrrhCA","Starr Diner","785 Starr St","Phoenixville","PA","19460",40.1231505722,-75.5087763816,2,13,0
"749",1750,"bc3K8KvLkLNu_XU3RkeeeA","LeBuzz Caffe","2930 N Swan Rd, Ste 127","Tucson","AZ","85712",32.260933,-110.891826,4,33,1
"750",1754,"WHRrhggfj5x3URXVrFqVcA","Cortina Ristorante & Bar","13971 S Virginia St","Reno","NV","89555",39.529722,-119.812778,3,5,0
"751",1758,"UOWXGW5j1BV-iiqtbBS6jQ","Abe's Place","1628 East 6th St","Tucson","AZ","85719",32.2275426,-110.9473193,5,20,0
"752",1761,"a0X8BAm9-HhecZBoTElF0A","Goodness Juice Bar & Fresh Food","1011 N Tyndall Ave","Tucson","AZ","85719",32.2341384615,-110.9581329595,3.5,7,0
"753",1762,"w--nMtFJ_aqM2OlG7z0ENg","124 Grand Market","124 108 Avenue","Edmonton","AB","T6A 2T3",53.5525283813,-113.534828186,4.5,18,1
"754",1763,"s3FRhtaNU8dt-mKkLKUQaQ","RuSan's Sushi and Seafood","505 12th Ave S","Nashville","TN","37212",36.1518970081,-86.7848066755,3,206,0
"755",1766,"vMD5bn1mbL18spr7Mmzlyg","Starbucks","1677 Barataria Blvd, B","Marrero","LA","70072",29.880049,-90.098297,2.5,50,1
"756",1768,"PMpcbvBon1rfGE7pWKv8aQ","King House Chinese Restaurant","2809 Ridge Pike","Trooper","PA","19403",40.1473976,-75.3956755,3.5,15,1
"757",1771,"fKDV_dlDhXd7P5kZi97Kng","The Spot","272 S 20th St","Philadelphia","PA","19103",39.9483749,-75.1744886,3,80,0
"758",1774,"3Ry5aKcMuTdp9m1E7n_WiA","Jaipur Indian Cuisine","336 W Dekalb Pike","King of Prussia","PA","19406",40.0926945,-75.3721041,3,22,0
"759",1778,"69y8BIrahfo6I_5AkIYf-g","Rally's","5235 E. Southport Rd.","Indianapolis","IN","46237",39.6657537565,-86.0787451367,1,9,0
"760",1783,"IpAXXfbgZ7M2RaxGtKO7gQ","Catelli Ristorante & Caffe","Evesham & Kresson Rd","Voorhees","NJ","08043",39.8689418,-74.944448,4,8,0
"761",1786,"J8j18KB--ZH4MjTQryPEpA","Burger King","4403 W Gandy Blvd","Tampa","FL","33611",27.8937618,-82.5193236,2,11,1
"762",1789,"9L-MR0arflwFMF9szEBOOg","California Wine Festival",NA,"Santa Barbara","CA","93101",34.4144660474,-119.6851896343,4.5,7,1
"763",1792,"JRoY9Mx2LghIki2Uo1SOJA","The Wine Tap","223 E Main St","Belleville","IL","62220",38.5137923,-89.9805554,4.5,93,0
"764",1794,"wxoB4b1s5-LzSUn3-ll6IA","5 Star India","12315 Natural Bridge Rd","Bridgeton","MO","63044",38.7560569,-90.4214482,4,11,0
"765",1795,"WQAvCYm8BNMO1L2pMbkW-g","Circle K","10600 Roosevelt Blvd N","St. Petersburg","FL","33716",27.8685765304,-82.6463322025,2.5,8,0
"766",1796,"m6KZGTxRb9_ZyDpB1G6O1Q","Freddy's Frozen Custard & Steakburgers","3725 W Orange Grove Rd","Marana","AZ","85741",32.3232068,-111.0442513,3.5,112,1
"767",1799,"KPmFv_Ou6ddauV_gYauWzg","Taquería La Juquilita","5913 Morrow Rd","Nashville","TN","37209",36.1621286521,-86.8611215519,4.5,74,1
"768",1800,"nteD5A6CKXZPqbR9EltQng","Super China Chinese Restaurant","8663 Little Rd","Port Richey","FL","34654",28.283355,-82.677826,4,54,1
"769",1802,"Ktw3a8hXOKL00UCk_1nSEQ","Bully's Sports Bar & Grill","9725 Pyramid Hwy","Sparks","NV","89441",39.640527,-119.71245,2.5,126,1
"770",1811,"Q28TlneXws1shf8ymTdxtg","Funland Raspados And Munchies","2100 W Grant Rd, Ste 110","Tucson","AZ","85745",32.2511453516,-111.0123500904,4.5,6,1
"771",1813,"uFF40n9pOqHK1ciajdoSEw","Tony's Restaurant","699 Linden Ave","Carpinteria","CA","93013",34.396988,-119.5210305,3,72,0
"772",1815,"XgLrkmIqIrD_pl67lAovEQ","The Bourse","111 S Independence Mall E","Philadelphia","PA","19106",39.9498192516,-75.1486551501,2,35,0
"773",1817,"usFEKg4-2C48qPIh32HbHA","Fine Wine & Good Spirits - Premium Collection","1112 Chestnut St, Ste 28","Philadelphia","PA","19107",39.9500812,-75.1593054,2,7,1
"774",1818,"FTsU1vykdDcqfP1uhqG9YQ","St Louis Fish and Chicken","5800 Page Blvd","Saint Louis","MO","63112",38.6667921,-90.2836674,4,7,1
"775",1820,"sLgnx_WFCjEoPsS6NwU70Q","Le Peep","3036 N Eagle Rd","Meridian","ID","83646",43.6327829,-116.3523931,4,259,1
"776",1821,"_IYHl6J9iB3lbeJq27pbsg","Taqueria La Hacienda","4715 N Front St","Philadelphia","PA","19120",40.02202,-75.1240606,3.5,10,1
"777",1825,"ZyyExneJPXjci7yc2CGAPQ","Cups & Chairs","701-03 S 5th St","Philadelphia","PA","19147",39.940311,-75.15099,4.5,80,0
"778",1829,"pMEQsY7OdNS8jlM39f58Vg","Subliminal Grilled Subs & More","141 S Main St","Waterloo","IL","62298",38.3351684,-90.1504277,4.5,7,0
"779",1833,"i7WnyDXKpT-mPaHEMY-HcQ","Harvest Coffee Roastery","8109 Town Center Blvd","Voorhees Township","NJ","08043",39.8514104,-74.9997241,4,13,1
"780",1835,"aYMpjij5ShtEoZueMrQPRw","The Mill","406 E Haley St","Santa Barbara","CA","93101",34.4211189,-119.690633,4,5,1
"781",1837,"ZJC0ONdxmIlwidXd8E0fXg","BoomBozz Craft Pizza & Taphouse","8016 Hwy 100","Nashville","TN","37221",36.047064,-86.951448,3.5,57,1
"782",1838,"zwfN21b6gN2XGjNG6MYNzQ","Wolfgang Puck Express","2500 S High School Rd","Indianapolis","IN","46241",39.7166926914,-86.2978263572,2,70,0
"783",1840,"F_ztXGTHWN5Ixs8_VmAHpg","Giant Food Store","1055 Bustleton Pike","Feasterville","PA","19053",40.1530121,-75.0003235,3,9,0
"784",1842,"SAsO6NFUiVPENX3nJA-KiQ","Rolling Tacos","10577 W Fairview Ave","Boise","ID","83704",43.619115,-116.313904,3.5,5,0
"785",1844,"XyGRDrgCK0z4CiA6nhwEaw","Persian Room Fine Dining","9290 N Thornydale Rd, Ste 100","Tucson","AZ","85742",32.3750163,-111.0463201,4.5,258,1
"786",1845,"cwvpVlg5BE2XXRWTHe3p9w","McDonald's","3110 Sr 674","Sun City Center","FL","33570",27.7137051861,-82.3929427564,2,24,1
"787",1847,"zJFs_-Qtw7fzAsrQvA3Ltw","El Carrito","340 Kietzke Ln","Reno","NV","89502",39.5251254,-119.7886252,5,6,1
"788",1848,"PaqDZUu76fZtMvcYqCEBig","Rincon Brewery","205 Santa Barbara St","Santa Barbara","CA","93101",34.4161821,-119.6897762,4,32,1
"789",1849,"bwlSGCjYLNwzXVD9CB_8EA","Hugs & Yogurt Cafe","2844 W Moreland Rd","Willow Grove","PA","19090",40.1478414,-75.1280399,4,15,0
"790",1852,"V3e1h5A4QdscxeChOxri4Q","Winn-Dixie","1640 US Highway 19","Holiday","FL","34691",28.1833634069,-82.7391889274,3,9,1
"791",1854,"mygIk3l_ShNNB-QbWlrRyg","Zydeco's","7010 Hwy 23","Belle Chasse","LA","70037",29.8777671,-90.0173044,3.5,161,1
"792",1855,"BiBwdFcG0ynK50_g7zJTOg","Chopt Creative Salad Co.","211 Franklin Rd, Ste 160","Brentwood","TN","37027",36.032004,-86.79085,3.5,135,1
"793",1858,"Ryt1Fhgz7sixMQSJiLyP_g","Zocalo","3600 Lancaster Ave","Philadelphia","PA","19104",39.9584222,-75.1938661,2.5,59,0
"794",1859,"B6qHZCAs7Nka-1zdjCzAIQ","Butter's Soul Food","2730 W Girard Ave","Philadelphia","PA","19130",39.9741307,-75.1815903,3,77,1
"795",1862,"h3801KOXLyOt8BAMa1V5HQ","A&W","222 Baseline Road","Sherwood Park","AB","T8H 1S8",53.5415746113,-113.3188727252,3,8,1
"796",1863,"reOj4e7RuKbx6LAuNUccVw","JJ's Barbeque",NA,"Oldsmar","FL","34766",27.9472,-82.4586,4.5,7,1
"797",1864,"IsxFRZNNG8DnunxIOY41nA","Birchwood Farm","428 Brownsburg Rd","Newtown","PA","18940",40.2850547,-74.9641354,4,26,1
"798",1865,"rKwIFN1poV6gHBIxp3FxkA","Hardee's","4401 E 10th St","Indianapolis","IN","46201",39.781017,-86.09366,2.5,6,1
"799",1866,"mtGTna-hyFhErb4Zma32IA","The Village Diner","299 Keswick Ave","Glenside","PA","19038",40.106526,-75.147507,3.5,80,1
"800",1867,"XQfwVwDr-v0ZS3_CbbE5Xw","Turning Point of North Wales","1460 Bethlehem Pike","North Wales","PA","19454",40.2101961875,-75.2236385919,3,169,1
"801",1868,"tiVQ9_qoatNn--ITbMWRpA","RJ's Bagels","107 Makefield Rd","Yardley","PA","19067",40.201773,-74.820914,4,41,1
"802",1869,"6WJ-dFE9axF2o55NQWrNgA","Tinker Coffee","7800 Col H Weir Cook Memorial Dr","Indianapolis","IN","46241",39.7148812,-86.2974891,3.5,10,1
"803",1870,"9k0087JPHviddE06BjO-mw","Foxy Olive","220 Mill St","Reno","NV","89501",39.5249756,-119.8088688,4,44,0
"804",1871,"pEYs1oVeJ6YM2SG5WEr5Pg","Burger Theory","8555 Stansted Dr","Indianapolis","IN","46241",39.675040703,-86.3103263801,4,86,1
"805",1872,"Bb3F76xkJrA-IwXLNK52RQ","Alchemy Coffee","119 S 21st St","Philadelphia","PA","19103",39.9511237,-75.1755163,5,19,1
"806",1874,"-3-6BB10tIWNKGEF0Es2BA","The 81 Hong Kong Cafe","625 E Wetmore Rd, Ste 109","Tucson","AZ","85705",32.2885403,-110.9631443,4,133,1
"807",1877,"78e90HO_R40SyzBr4fnHSA","Primanti Bros - Indianapolis","49 W Maryland St","Indianapolis","IN","46204",39.7655226364,-86.1597495695,3.5,221,0
"808",1880,"J1duow_JpO47UuqnrY_LaA","Little Caesars Pizza","1625 W Valencia Suite 111","Tucson","AZ","85746",32.1322587,-110.9993545,2,10,1
"809",1886,"zhFKtchGIpRTfOZSpm4Zvg","Capriotti's Sandwich Shop","117 E Swedesford Rd","Exton","PA","19341",40.0361194,-75.6286593294,3.5,38,1
"810",1888,"o6ka0FqoToYMXCRVajtXIQ","Stio's Water Ice And Ice Cream Washington Township","138 Fries Mill Rd","Washington Township","NJ","08012",39.7455561557,-75.045697375,5,6,1
"811",1890,"nIE7ph1w_bttQMJQx5hUEQ","D-Town Bar & Grill","1056 Main St","Dunedin","FL","34698",28.0192509782,-82.774851719,3,91,1
"812",1900,"hWETQd1m9UVNGyQ-iJhIbA","Sangarlo's Pizza","112 New Broadway","Brooklawn","NJ","08030",39.877995,-75.123293,2.5,7,0
"813",1902,"N7wYxm84QtcqTJZfGWpxzw","McDonald's","653 Frazier Dr","Franklin","TN","37067",35.9453792141,-86.8237428367,2.5,24,1
"814",1907,"yjYNk2K77o34anIhS4zJyg","McAlister's Deli","170 Gravois Bluffs Circle Dr, Ste G","Fenton","MO","63026",38.5033740941,-90.4449900528,3.5,46,1
"815",1909,"xxxL7I3hGCEymNlYLXUyBA","Subway","400 W 5th St, Ste 105","Reno","NV","89503",39.5302163,-119.8199067,2,5,0
"816",1910,"3Lf3nWp9TcIj7hvw9YZeMA","Cannuli's Quality Meats & Poultry","937 S 9th St","Philadelphia","PA","19147",39.9378963,-75.1579013,4.5,38,1
"817",1912,"NouhbGP5s17DZ9hExLYAkA","Dairy Queen","514 S St","Philadelphia","PA","19147",40.0790741,-74.9312205,2,6,0
"818",1914,"KAZ2Z3831eb5lHtUDKa8kA","Saladworks","2955 Market St, Ste 221","Philadelphia","PA","19104",39.9557501,-75.1819889,3.5,8,1
"819",1920,"cLlBDZxYJ1dt1JgMuZnXew","Olly","700 S 5th St","Philadelphia","PA","19147",39.9408776,-75.1511064,4,51,1
"820",1922,"OMSEg2rW-yVtE0OspyEvkg","Cup of Corn","49 W Maryland St, Circle Centre Mall","Indianapolis","IN","46225",39.7658967805,-86.1593370796,5,6,0
"821",1924,"k7oZJB7BSx37e-masOmiLQ","Hattie Jane's Creamery","5055 Broadway Place","Nashville","TN","37203",36.1601939,-86.779742,4.5,7,1
"822",1926,"S3WazoxfO3euuvQUOJRlFA","Subway","7555 N La Cholla Blvd, Ste 145, Foothills Mall","Tucson","AZ","85741",32.3435651,-111.0132429,3.5,6,1
"823",1929,"TYjsBEXgT01d9QQtvzoxfA","Edible Arrangements","1861 Street Rd","Bensalem","PA","19020",40.096391,-74.9431512,2,8,1
"824",1933,"aqubLw9IW03svL_uDXNJ8A","McDonald's","3165 N Hwy 67","Florissant","MO","63033",38.8107873585,-90.2969466057,1.5,11,1
"825",1934,"WJIc6ZlR-pd9W-Vt-rRtzA","Anani Bistro","3062 Beach Blvd S","Gulfport","FL","33707",27.7389646,-82.7075848,4.5,17,1
"826",1936,"V5KiEoH4E86GA2S3RQkf1g","Spice Grill","3447-61 Richmond St","Philadelphia","PA","19134",39.9862724,-75.094699,3.5,12,1
"827",1937,"MMRRS6YhVRx_iN5-JhMRYg","Han Dynasty","3711 Market St","Philadelphia","PA","19104",39.9567105161,-75.1971027811,4,783,1
"828",1938,"-2Axhv9AZ_n7qjQefECpVw","Greek Sotir Grill","4630 Lebanon Pike","Hermitage","TN","37076",36.2166079,-86.5963643,3.5,21,0
"829",1940,"F_wIC6i5y4zdQyp99R7PdQ","Blueberry Hill Pancake House","7803 E Washington St","Indianapolis","IN","46219",39.7723413,-86.0279803,3.5,101,1
"830",1942,"1sXN7Oxteo5dP5nwIDyO4w","Mainland Grille","2250 Rittenhouse Rd","Harleysville","PA","19438",40.2482605,-75.3609391,3.5,27,1
"831",1946,"4BVjCMSKc4eJGfJldPB_hA","Fired Up BBQ","6224 99 Street NW","Edmonton","AB","T6E",53.498819,-113.486856,3.5,53,0
"832",1947,"icp_IKE9zIkAqAucyS1vTA","Hakka Beef House","927 Race St","Philadelphia","PA","19107",39.9554945,-75.1552563,4.5,33,0
"833",1948,"XsWie3lnpO69zJgBVgPnaA","Ristorante Primavera of Wayne","384 W Lancaster Ave","Wayne","PA","19087",40.044043,-75.399023,2.5,12,0
"834",1950,"SNYpn2BdTbz8QrrfH8rvdw","Wawa","801 Conshohocken State Rd","Bala Cynwyd","PA","19004",40.0185596288,-75.2403088108,2,12,1
"835",1958,"JVekj-AqcU46mg7rzN_nOg","Oceanos Restaurant","222 Haddon Ave","West Berlin","NJ","08091",39.8130665,-74.9442129,3.5,32,0
"836",1960,"cGa8ySpfmtfQKPkHJKHnUw","Michael's Family Restaurant","709 Bethlehem Pike","Montgomeryville","PA","18936",40.2501979,-75.2450803,3,81,1
"837",1964,"vol4SJXerqyi3IEIDucVRQ","Hilldale Kitchen","190 S Macdade Bvld","Darby","PA","19023",39.9195287,-75.2657251,3.5,9,1
